id,year,population,city,state
2405801,2000,29244.0,João Câmara,RN
2405801,2010,32213.0,João Câmara,RN
2405900,1991,2654.0,João Dias,RN
2405900,2000,2596.0,João Dias,RN
2405900,2010,2601.0,João Dias,RN
2406007,1991,5526.0,José da Penha,RN
2406007,2000,5908.0,José da Penha,RN
2406007,2010,5868.0,José da Penha,RN
2406106,1991,14673.0,Jucurutu,RN
2406106,2000,17299.0,Jucurutu,RN
2406106,2010,17674.0,Jucurutu,RN
2406155,1991,,Jundiá,RN
2406155,2000,,Jundiá,RN
2406155,2010,3581.0,Jundiá,RN
2406205,1991,5071.0,Lagoa d'Anta,RN
2406205,2000,5629.0,Lagoa d'Anta,RN
2406205,2010,6224.0,Lagoa d'Anta,RN
2406304,1991,5049.0,Lagoa de Pedras,RN
2406304,2000,6395.0,Lagoa de Pedras,RN
2406304,2010,6989.0,Lagoa de Pedras,RN
2406403,1991,1968.0,Lagoa de Velhos,RN
2406403,2000,2651.0,Lagoa de Velhos,RN
2406403,2010,2668.0,Lagoa de Velhos,RN
2406502,1991,10786.0,Lagoa Nova,RN
2406502,2000,12058.0,Lagoa Nova,RN
2406502,2010,13979.0,Lagoa Nova,RN
2406601,1991,6130.0,Lagoa Salgada,RN
2406601,2000,6804.0,Lagoa Salgada,RN
2406601,2010,7561.0,Lagoa Salgada,RN
2406700,1991,8679.0,Lajes,RN
2406700,2000,9397.0,Lajes,RN
2406700,2010,10379.0,Lajes,RN
2406809,1991,4459.0,Lajes Pintadas,RN
2406809,2000,4530.0,Lajes Pintadas,RN
2406809,2010,4612.0,Lajes Pintadas,RN
2406908,1991,2967.0,Lucrécia,RN
2406908,2000,3218.0,Lucrécia,RN
2406908,2010,3633.0,Lucrécia,RN
2407005,1991,11326.0,Luís Gomes,RN
2407005,2000,9148.0,Luís Gomes,RN
2407005,2010,9610.0,Luís Gomes,RN
2407104,1991,43358.0,Macaíba,RN
2407104,2000,54745.0,Macaíba,RN
2407104,2010,69299.0,Macaíba,RN
2407203,1991,25927.0,Macau,RN
2407203,2000,25657.0,Macau,RN
2407203,2010,28947.0,Macau,RN
2407252,1991,,Major Sales,RN
2407252,2000,2948.0,Major Sales,RN
2407252,2010,3536.0,Major Sales,RN
2407302,1991,8808.0,Marcelino Vieira,RN
2407302,2000,8373.0,Marcelino Vieira,RN
2407302,2010,8265.0,Marcelino Vieira,RN
2407401,1991,12291.0,Martins,RN
2407401,2000,7719.0,Martins,RN
2407401,2010,8206.0,Martins,RN
2407500,1991,13516.0,Maxaranguape,RN
2407500,2000,8001.0,Maxaranguape,RN
2407500,2010,10423.0,Maxaranguape,RN
2407609,1991,3413.0,Messias Targino,RN
2407609,2000,3717.0,Messias Targino,RN
2407609,2010,4185.0,Messias Targino,RN
2407708,1991,9618.0,Montanhas,RN
2407708,2000,11947.0,Montanhas,RN
2407708,2010,11413.0,Montanhas,RN
2407807,1991,15842.0,Monte Alegre,RN
2407807,2000,18862.0,Monte Alegre,RN
2407807,2010,20679.0,Monte Alegre,RN
2407906,1991,2758.0,Monte das Gameleiras,RN
2407906,2000,2541.0,Monte das Gameleiras,RN
2407906,2010,2261.0,Monte das Gameleiras,RN
2408003,1991,191764.0,Mossoró,RN
2408003,2000,213499.0,Mossoró,RN
2408003,2010,259122.0,Mossoró,RN
2408102,1991,604231.0,Natal,RN
2408102,2000,710422.0,Natal,RN
2408102,2010,802128.0,Natal,RN
2408201,1991,13903.0,Nísia Floresta,RN
2408201,2000,18802.0,Nísia Floresta,RN
2408201,2010,23213.0,Nísia Floresta,RN
2408300,1991,30018.0,Nova Cruz,RN
2408300,2000,33814.0,Nova Cruz,RN
2408300,2010,35429.0,Nova Cruz,RN
2408409,1991,4576.0,Olho d'Água do Borges,RN
2408409,2000,4461.0,Olho d'Água do Borges,RN
2408409,2010,4295.0,Olho d'Água do Borges,RN
2408508,1991,4538.0,Ouro Branco,RN
2408508,2000,4667.0,Ouro Branco,RN
2408508,2010,4699.0,Ouro Branco,RN
2408607,1991,3510.0,Paraná,RN
2408607,2000,3633.0,Paraná,RN
2408607,2010,3952.0,Paraná,RN
2408706,1991,3998.0,Paraú,RN
2408706,2000,4092.0,Paraú,RN
2408706,2010,3847.0,Paraú,RN
2408805,1991,3967.0,Parazinho,RN
2408805,2000,4325.0,Parazinho,RN
2408805,2010,4845.0,Parazinho,RN
2408904,1991,17563.0,Parelhas,RN
2408904,2000,19307.0,Parelhas,RN
2408904,2010,20310.0,Parelhas,RN
2408953,1991,,Rio do Fogo,RN
2408953,2000,9217.0,Rio do Fogo,RN
2408953,2010,10035.0,Rio do Fogo,RN
2409100,1991,6523.0,Passa e Fica,RN
2409100,2000,8329.0,Passa e Fica,RN
2409100,2010,11084.0,Passa e Fica,RN
2409209,1991,2449.0,Passagem,RN
2409209,2000,2691.0,Passagem,RN
2409209,2010,2895.0,Passagem,RN
2409308,1991,11738.0,Patu,RN
2409308,2000,11168.0,Patu,RN
2409308,2010,11946.0,Patu,RN
2409332,1991,,Santa Maria,RN
2409332,2000,3778.0,Santa Maria,RN
2409332,2010,4762.0,Santa Maria,RN
2409407,1991,20780.0,Pau dos Ferros,RN
2409407,2000,24658.0,Pau dos Ferros,RN
2409407,2010,27633.0,Pau dos Ferros,RN
2409506,1991,3486.0,Pedra Grande,RN
2409506,2000,4016.0,Pedra Grande,RN
2409506,2010,3521.0,Pedra Grande,RN
2409605,1991,2710.0,Pedra Preta,RN
2409605,2000,2847.0,Pedra Preta,RN
2409605,2010,2590.0,Pedra Preta,RN
2409704,1991,11446.0,Pedro Avelino,RN
2409704,2000,8006.0,Pedro Avelino,RN
2409704,2010,7171.0,Pedro Avelino,RN
2409803,1991,12752.0,Pedro Velho,RN
2409803,2000,13511.0,Pedro Velho,RN
2409803,2010,14110.0,Pedro Velho,RN
2409902,1991,11042.0,Pendências,RN
2409902,2000,11393.0,Pendências,RN
2409902,2010,13430.0,Pendências,RN
2410009,1991,2161.0,Pilões,RN
2410009,2000,3002.0,Pilões,RN
2410009,2010,3453.0,Pilões,RN
2410108,1991,10455.0,Poço Branco,RN
2410108,2000,12257.0,Poço Branco,RN
2410108,2010,13931.0,Poço Branco,RN
2410207,1991,6357.0,Portalegre,RN
2410207,2000,6738.0,Portalegre,RN
2410207,2010,7315.0,Portalegre,RN
2410256,1991,,Porto do Mangue,RN
2410256,2000,4055.0,Porto do Mangue,RN
2410256,2010,5212.0,Porto do Mangue,RN
2410306,1991,5993.0,Serra Caiada,RN
2410306,2000,7004.0,Serra Caiada,RN
2410306,2010,8763.0,Serra Caiada,RN
2410405,1991,6806.0,Pureza,RN
2410405,2000,6963.0,Pureza,RN
2410405,2010,8419.0,Pureza,RN
2410504,1991,3332.0,Rafael Fernandes,RN
2410504,2000,4247.0,Rafael Fernandes,RN
2410504,2010,4692.0,Rafael Fernandes,RN
2410603,1991,2979.0,Rafael Godeiro,RN
2410603,2000,2951.0,Rafael Godeiro,RN
2410603,2010,3063.0,Rafael Godeiro,RN
2410702,1991,2558.0,Riacho da Cruz,RN
2410702,2000,2667.0,Riacho da Cruz,RN
2410702,2010,3165.0,Riacho da Cruz,RN
2410801,1991,3980.0,Riacho de Santana,RN
2410801,2000,4200.0,Riacho de Santana,RN
2410801,2010,4156.0,Riacho de Santana,RN
2410900,1991,5816.0,Riachuelo,RN
2410900,2000,5760.0,Riachuelo,RN
2410900,2010,7067.0,Riachuelo,RN
2411007,1991,5244.0,Rodolfo Fernandes,RN
2411007,2000,4467.0,Rodolfo Fernandes,RN
2411007,2010,4418.0,Rodolfo Fernandes,RN
2411056,1991,,Tibau,RN
2411056,2000,3191.0,Tibau,RN
2411056,2010,3662.0,Tibau,RN
2411106,1991,3304.0,Ruy Barbosa,RN
2411106,2000,3686.0,Ruy Barbosa,RN
2411106,2010,3595.0,Ruy Barbosa,RN
2411205,1991,28629.0,Santa Cruz,RN
2411205,2000,31287.0,Santa Cruz,RN
2411205,2010,35764.0,Santa Cruz,RN
2411403,1991,17183.0,Santana do Matos,RN
2411403,2000,15982.0,Santana do Matos,RN
2411403,2010,13809.0,Santana do Matos,RN
2411429,1991,2510.0,Santana do Seridó,RN
2411429,2000,2377.0,Santana do Seridó,RN
2411429,2010,2526.0,Santana do Seridó,RN
2411502,1991,19212.0,Santo Antônio,RN
2411502,2000,20103.0,Santo Antônio,RN
2411502,2010,22206.0,Santo Antônio,RN
2411601,1991,8927.0,São Bento do Norte,RN
2411601,2000,3378.0,São Bento do Norte,RN
2411601,2010,2969.0,São Bento do Norte,RN
2411700,1991,3239.0,São Bento do Trairí,RN
2411700,2000,3244.0,São Bento do Trairí,RN
2411700,2010,3905.0,São Bento do Trairí,RN
2411809,1991,3504.0,São Fernando,RN
2411809,2000,3234.0,São Fernando,RN
2411809,2010,3401.0,São Fernando,RN
2411908,1991,2795.0,São Francisco do Oeste,RN
2411908,2000,3480.0,São Francisco do Oeste,RN
2411908,2010,3874.0,São Francisco do Oeste,RN
2412005,1991,45433.0,São Gonçalo do Amarante,RN
2412005,2000,69399.0,São Gonçalo do Amarante,RN
2412005,2010,87635.0,São Gonçalo do Amarante,RN
2412104,1991,5483.0,São João do Sabugi,RN
2412104,2000,5698.0,São João do Sabugi,RN
2412104,2010,5922.0,São João do Sabugi,RN
2412203,1991,28096.0,São José de Mipibu,RN
2412203,2000,34874.0,São José de Mipibu,RN
2412203,2010,39711.0,São José de Mipibu,RN
2412302,1991,11820.0,São José do Campestre,RN
2412302,2000,11977.0,São José do Campestre,RN
2412302,2010,12355.0,São José do Campestre,RN
2412401,1991,3177.0,São José do Seridó,RN
2412401,2000,3768.0,São José do Seridó,RN
2412401,2010,4224.0,São José do Seridó,RN
2412500,1991,21274.0,São Miguel,RN
2412500,2000,20122.0,São Miguel,RN
2412500,2010,22149.0,São Miguel,RN
2412559,1991,,São Miguel do Gostoso,RN
2412559,2000,7579.0,São Miguel do Gostoso,RN
2412559,2010,8633.0,São Miguel do Gostoso,RN
2412609,1991,14552.0,São Paulo do Potengi,RN
2412609,2000,13819.0,São Paulo do Potengi,RN
2412609,2010,15831.0,São Paulo do Potengi,RN
2412708,1991,7014.0,São Pedro,RN
2412708,2000,6776.0,São Pedro,RN
2412708,2010,6235.0,São Pedro,RN
2412807,1991,7825.0,São Rafael,RN
2412807,2000,8190.0,São Rafael,RN
2412807,2010,8111.0,São Rafael,RN
2412906,1991,11405.0,São Tomé,RN
2412906,2000,10769.0,São Tomé,RN
2412906,2010,10805.0,São Tomé,RN
2413003,1991,4980.0,São Vicente,RN
2413003,2000,5633.0,São Vicente,RN
2413003,2010,6028.0,São Vicente,RN
2413102,1991,4309.0,Senador Elói de Souza,RN
2413102,2000,5028.0,Senador Elói de Souza,RN
2413102,2010,5637.0,Senador Elói de Souza,RN
2413201,1991,2663.0,Senador Georgino Avelino,RN
2413201,2000,3302.0,Senador Georgino Avelino,RN
2413201,2010,3924.0,Senador Georgino Avelino,RN
2413300,1991,6293.0,Serra de São Bento,RN
2413300,2000,5870.0,Serra de São Bento,RN
2413300,2010,5743.0,Serra de São Bento,RN
2413359,1991,8016.0,Serra do Mel,RN
2413359,2000,8237.0,Serra do Mel,RN
2413359,2010,10284.0,Serra do Mel,RN
2413409,1991,7491.0,Serra Negra do Norte,RN
2413409,2000,7538.0,Serra Negra do Norte,RN
2413409,2010,7766.0,Serra Negra do Norte,RN
2413508,1991,6755.0,Serrinha,RN
2413508,2000,7253.0,Serrinha,RN
2413508,2010,6581.0,Serrinha,RN
2413557,1991,,Serrinha dos Pintos,RN
2413557,2000,4295.0,Serrinha dos Pintos,RN
2413557,2010,4540.0,Serrinha dos Pintos,RN
2413607,1991,10397.0,Severiano Melo,RN
2413607,2000,10579.0,Severiano Melo,RN
2413607,2010,5752.0,Severiano Melo,RN
2413706,1991,4599.0,Sítio Novo,RN
2413706,2000,4448.0,Sítio Novo,RN
2413706,2010,5020.0,Sítio Novo,RN
2413805,1991,2071.0,Taboleiro Grande,RN
2413805,2000,2029.0,Taboleiro Grande,RN
2413805,2010,2317.0,Taboleiro Grande,RN
2413904,1991,10445.0,Taipu,RN
2413904,2000,11529.0,Taipu,RN
2413904,2010,11836.0,Taipu,RN
2414001,1991,10204.0,Tangará,RN
2414001,2000,12113.0,Tangará,RN
2414001,2010,14157.0,Tangará,RN
2414100,1991,9525.0,Tenente Ananias,RN
2414100,2000,8870.0,Tenente Ananias,RN
2414100,2010,9883.0,Tenente Ananias,RN
2414159,1991,,Tenente Laurentino Cruz,RN
2414159,2000,4411.0,Tenente Laurentino Cruz,RN
2414159,2010,5406.0,Tenente Laurentino Cruz,RN
2414209,1991,5952.0,Tibau do Sul,RN
2414209,2000,7657.0,Tibau do Sul,RN
2414209,2010,11349.0,Tibau do Sul,RN
2414308,1991,1935.0,Timbaúba dos Batistas,RN
2414308,2000,2187.0,Timbaúba dos Batistas,RN
2414308,2010,2295.0,Timbaúba dos Batistas,RN
2414407,1991,27030.0,Touros,RN
2414407,2000,27830.0,Touros,RN
2414407,2010,31055.0,Touros,RN
2414456,1991,,Triunfo Potiguar,RN
2414456,2000,3642.0,Triunfo Potiguar,RN
2414456,2010,3367.0,Triunfo Potiguar,RN
2414506,1991,11073.0,Umarizal,RN
2414506,2000,11092.0,Umarizal,RN
2414506,2010,10658.0,Umarizal,RN
2414605,1991,8640.0,Upanema,RN
2414605,2000,10989.0,Upanema,RN
2414605,2010,12987.0,Upanema,RN
2414704,1991,8531.0,Várzea,RN
2414704,2000,8238.0,Várzea,RN
2414704,2010,5234.0,Várzea,RN
2414753,1991,,Venha-Ver,RN
2414753,2000,3422.0,Venha-Ver,RN
2414753,2010,3821.0,Venha-Ver,RN
2414803,1991,7963.0,Vera Cruz,RN
2414803,2000,8520.0,Vera Cruz,RN
2414803,2010,10719.0,Vera Cruz,RN
2414902,1991,1309.0,Viçosa,RN
2414902,2000,1521.0,Viçosa,RN
2414902,2010,1618.0,Viçosa,RN
2415008,1991,2297.0,Vila Flor,RN
2415008,2000,2528.0,Vila Flor,RN
2415008,2010,2872.0,Vila Flor,RN
2500106,1991,8200.0,Água Branca,PB
2500106,2000,8373.0,Água Branca,PB
2500106,2010,9449.0,Água Branca,PB
2500205,1991,7259.0,Aguiar,PB
2500205,2000,5638.0,Aguiar,PB
2500205,2010,5530.0,Aguiar,PB
2500304,1991,30094.0,Alagoa Grande,PB
2500304,2000,29147.0,Alagoa Grande,PB
2500304,2010,28468.0,Alagoa Grande,PB
2500403,1991,22298.0,Alagoa Nova,PB
2500403,2000,18574.0,Alagoa Nova,PB
2500403,2010,19681.0,Alagoa Nova,PB
2500502,1991,11075.0,Alagoinha,PB
2500502,2000,11824.0,Alagoinha,PB
2500502,2010,13575.0,Alagoinha,PB
2500536,1991,,Alcantil,PB
2500536,2000,4958.0,Alcantil,PB
2500536,2010,5239.0,Alcantil,PB
2500577,1991,,Algodão de Jandaíra,PB
2500577,2000,2209.0,Algodão de Jandaíra,PB
2500577,2010,2366.0,Algodão de Jandaíra,PB
2500601,1991,13249.0,Alhandra,PB
2500601,2000,15867.0,Alhandra,PB
2500601,2010,17939.0,Alhandra,PB
2500700,1991,21527.0,São João do Rio do Peixe,PB
2500700,2000,17651.0,São João do Rio do Peixe,PB
2500700,2010,18186.0,São João do Rio do Peixe,PB
2500734,1991,,Amparo,PB
2500734,2000,1886.0,Amparo,PB
2500734,2010,2088.0,Amparo,PB
2500775,1991,,Aparecida,PB
2500775,2000,5894.0,Aparecida,PB
2500775,2010,7676.0,Aparecida,PB
2500809,1991,18369.0,Araçagi,PB
2500809,2000,18095.0,Araçagi,PB
2500809,2010,17224.0,Araçagi,PB
2500908,1991,9654.0,Arara,PB
2500908,2000,11517.0,Arara,PB
2500908,2010,12653.0,Arara,PB
2501005,1991,17896.0,Araruna,PB
2501005,2000,16584.0,Araruna,PB
2501005,2010,18850.0,Araruna,PB
2501104,1991,28097.0,Areia,PB
2501104,2000,26093.0,Areia,PB
2501104,2010,23803.0,Areia,PB
2501153,1991,,Areia de Baraúnas,PB
2501153,2000,2104.0,Areia de Baraúnas,PB
2501153,2010,1927.0,Areia de Baraúnas,PB
2501203,1991,6075.0,Areial,PB
2501203,2000,6039.0,Areial,PB
2501203,2010,6470.0,Areial,PB
2501302,1991,28781.0,Aroeiras,PB
2501302,2000,19517.0,Aroeiras,PB
2501302,2010,19078.0,Aroeiras,PB
2501351,1991,,Assunção,PB
2501351,2000,2960.0,Assunção,PB
2501351,2010,3522.0,Assunção,PB
2501401,1991,5358.0,Baía da Traição,PB
2501401,2000,6468.0,Baía da Traição,PB
2501401,2010,8002.0,Baía da Traição,PB
2501500,1991,23148.0,Bananeiras,PB
2501500,2000,21789.0,Bananeiras,PB
2501500,2010,21831.0,Bananeiras,PB
2501534,1991,,Baraúna,PB
2501534,2000,3168.0,Baraúna,PB
2501534,2010,4220.0,Baraúna,PB
2501575,1991,,Barra de Santana,PB
2501575,2000,8311.0,Barra de Santana,PB
2501575,2010,8206.0,Barra de Santana,PB
2501609,1991,17014.0,Barra de Santa Rosa,PB
2501609,2000,13127.0,Barra de Santa Rosa,PB
2501609,2010,14157.0,Barra de Santa Rosa,PB
2501708,1991,5045.0,Barra de São Miguel,PB
2501708,2000,5152.0,Barra de São Miguel,PB
2501708,2010,5611.0,Barra de São Miguel,PB
2501807,1991,77364.0,Bayeux,PB
2501807,2000,87528.0,Bayeux,PB
2501807,2010,99665.0,Bayeux,PB
2501906,1991,15645.0,Belém,PB
2501906,2000,16598.0,Belém,PB
2501906,2010,17040.0,Belém,PB
2502003,1991,8141.0,Belém do Brejo do Cruz,PB
2502003,2000,7010.0,Belém do Brejo do Cruz,PB
2502003,2010,7142.0,Belém do Brejo do Cruz,PB
2502052,1991,,Bernardino Batista,PB
2502052,2000,2559.0,Bernardino Batista,PB
2502052,2010,3075.0,Bernardino Batista,PB
2502102,1991,5970.0,Boa Ventura,PB
2502102,2000,6588.0,Boa Ventura,PB
2502102,2010,5751.0,Boa Ventura,PB
2502151,1991,,Boa Vista,PB
2502151,2000,4983.0,Boa Vista,PB
2502151,2010,6207.0,Boa Vista,PB
2502201,1991,1735.0,Bom Jesus,PB
2502201,2000,2193.0,Bom Jesus,PB
2502201,2010,2400.0,Bom Jesus,PB
2502300,1991,6277.0,Bom Sucesso,PB
2502300,2000,5285.0,Bom Sucesso,PB
2502300,2010,5035.0,Bom Sucesso,PB
2502409,1991,9043.0,Bonito de Santa Fé,PB
2502409,2000,9222.0,Bonito de Santa Fé,PB
2502409,2010,10798.0,Bonito de Santa Fé,PB
2502508,1991,33238.0,Boqueirão,PB
2502508,2000,15846.0,Boqueirão,PB
2502508,2010,16883.0,Boqueirão,PB
2502607,1991,5754.0,Igaracy,PB
2502607,2000,6307.0,Igaracy,PB
2502607,2010,6156.0,Igaracy,PB
2502706,1991,4184.0,Borborema,PB
2502706,2000,4730.0,Borborema,PB
2502706,2010,5111.0,Borborema,PB
2502805,1991,13880.0,Brejo do Cruz,PB
2502805,2000,11864.0,Brejo do Cruz,PB
2502805,2010,13117.0,Brejo do Cruz,PB
2502904,1991,6233.0,Brejo dos Santos,PB
2502904,2000,5948.0,Brejo dos Santos,PB
2502904,2010,6198.0,Brejo dos Santos,PB
2503001,1991,15005.0,Caaporã,PB
2503001,2000,18425.0,Caaporã,PB
2503001,2010,20353.0,Caaporã,PB
2503100,1991,6180.0,Cabaceiras,PB
2503100,2000,4285.0,Cabaceiras,PB
2503100,2010,5029.0,Cabaceiras,PB
2503209,1991,28864.0,Cabedelo,PB
2503209,2000,42721.0,Cabedelo,PB
2503209,2010,57792.0,Cabedelo,PB
2503308,1991,7315.0,Cachoeira dos Índios,PB
2503308,2000,7834.0,Cachoeira dos Índios,PB
2503308,2010,9546.0,Cachoeira dos Índios,PB
2503407,1991,2906.0,Cacimba de Areia,PB
2503407,2000,3577.0,Cacimba de Areia,PB
2503407,2010,3557.0,Cacimba de Areia,PB
2503506,1991,17672.0,Cacimba de Dentro,PB
2503506,2000,16817.0,Cacimba de Dentro,PB
2503506,2010,16748.0,Cacimba de Dentro,PB
2503555,1991,,Cacimbas,PB
2503555,2000,6979.0,Cacimbas,PB
2503555,2010,6814.0,Cacimbas,PB
2503605,1991,10529.0,Caiçara,PB
2503605,2000,7323.0,Caiçara,PB
2503605,2010,7216.0,Caiçara,PB
2503704,1991,51198.0,Cajazeiras,PB
2503704,2000,54594.0,Cajazeiras,PB
2503704,2010,58238.0,Cajazeiras,PB
2503753,1991,,Cajazeirinhas,PB
2503753,2000,2848.0,Cajazeirinhas,PB
2503753,2010,3033.0,Cajazeirinhas,PB
2503803,1991,4522.0,Caldas Brandão,PB
2503803,2000,5155.0,Caldas Brandão,PB
2503803,2010,5637.0,Caldas Brandão,PB
2503902,1991,5549.0,Camalaú,PB
2503902,2000,5516.0,Camalaú,PB
2503902,2010,5749.0,Camalaú,PB
2504009,1991,325154.0,Campina Grande,PB
2504009,2000,354191.0,Campina Grande,PB
2504009,2010,384133.0,Campina Grande,PB
2504033,1991,,Capim,PB
2504033,2000,4180.0,Capim,PB
2504033,2010,5601.0,Capim,PB
2504074,1991,,Caraúbas,PB
2504074,2000,3396.0,Caraúbas,PB
2504074,2010,3899.0,Caraúbas,PB
2504108,1991,1872.0,Carrapateira,PB
2504108,2000,2155.0,Carrapateira,PB
2504108,2010,2374.0,Carrapateira,PB
2504157,1991,,Casserengue,PB
2504157,2000,6568.0,Casserengue,PB
2504157,2010,7058.0,Casserengue,PB
2504207,1991,5199.0,Catingueira,PB
2504207,2000,4748.0,Catingueira,PB
2504207,2010,4812.0,Catingueira,PB
2504306,1991,25208.0,Catolé do Rocha,PB
2504306,2000,26595.0,Catolé do Rocha,PB
2504306,2010,28680.0,Catolé do Rocha,PB
2504355,1991,,Caturité,PB
2504355,2000,4183.0,Caturité,PB
2504355,2010,4543.0,Caturité,PB
2504405,1991,23197.0,Conceição,PB
2504405,2000,17918.0,Conceição,PB
2504405,2010,18343.0,Conceição,PB
2504504,1991,7394.0,Condado,PB
2504504,2000,6495.0,Condado,PB
2504504,2010,6584.0,Condado,PB
2504603,1991,10383.0,Conde,PB
2504603,2000,16396.0,Conde,PB
2504603,2010,21309.0,Conde,PB
2504702,1991,4367.0,Congo,PB
2504702,2000,4602.0,Congo,PB
2504702,2010,4687.0,Congo,PB
2504801,1991,14480.0,Coremas,PB
2504801,2000,15123.0,Coremas,PB
2504801,2010,15126.0,Coremas,PB
2504850,1991,,Coxixola,PB
2504850,2000,1422.0,Coxixola,PB
2504850,2010,1771.0,Coxixola,PB
2504900,1991,12626.0,Cruz do Espírito Santo,PB
2504900,2000,14070.0,Cruz do Espírito Santo,PB
2504900,2010,16233.0,Cruz do Espírito Santo,PB
2505006,1991,6269.0,Cubati,PB
2505006,2000,6383.0,Cubati,PB
2505006,2010,6863.0,Cubati,PB
2505105,1991,23127.0,Cuité,PB
2505105,2000,19905.0,Cuité,PB
2505105,2010,19930.0,Cuité,PB
2505204,1991,6989.0,Cuitegi,PB
2505204,2000,7253.0,Cuitegi,PB
2505204,2010,6888.0,Cuitegi,PB
2505238,1991,,Cuité de Mamanguape,PB
2505238,2000,6124.0,Cuité de Mamanguape,PB
2505238,2010,6202.0,Cuité de Mamanguape,PB
2505279,1991,,Curral de Cima,PB
2505279,2000,5323.0,Curral de Cima,PB
2505279,2010,5209.0,Curral de Cima,PB
2505303,1991,2537.0,Curral Velho,PB
2505303,2000,2558.0,Curral Velho,PB
2505303,2010,2505.0,Curral Velho,PB
2505352,1991,,Damião,PB
2505352,2000,3645.0,Damião,PB
2505352,2010,4900.0,Damião,PB
2505402,1991,12771.0,Desterro,PB
2505402,2000,7694.0,Desterro,PB
2505402,2010,7991.0,Desterro,PB
2505501,1991,3052.0,Vista Serrana,PB
2505501,2000,3121.0,Vista Serrana,PB
2505501,2010,3512.0,Vista Serrana,PB
2505600,1991,7355.0,Diamante,PB
2505600,2000,6917.0,Diamante,PB
2505600,2010,6616.0,Diamante,PB
2505709,1991,9842.0,Dona Inês,PB
2505709,2000,10220.0,Dona Inês,PB
2505709,2010,10517.0,Dona Inês,PB
2505808,1991,7357.0,Duas Estradas,PB
2505808,2000,3818.0,Duas Estradas,PB
2505808,2010,3638.0,Duas Estradas,PB
2505907,1991,3129.0,Emas,PB
2505907,2000,3061.0,Emas,PB
2505907,2010,3317.0,Emas,PB
2506004,1991,27583.0,Esperança,PB
2506004,2000,28150.0,Esperança,PB
2506004,2010,31008.0,Esperança,PB
2506103,1991,13195.0,Fagundes,PB
2506103,2000,11890.0,Fagundes,PB
2506103,2010,11405.0,Fagundes,PB
2506202,1991,2684.0,Frei Martinho,PB
2506202,2000,2923.0,Frei Martinho,PB
2506202,2010,2933.0,Frei Martinho,PB
2506251,1991,,Gado Bravo,PB
2506251,2000,8521.0,Gado Bravo,PB
2506251,2010,8376.0,Gado Bravo,PB
2506301,1991,48588.0,Guarabira,PB
2506301,2000,51330.0,Guarabira,PB
2506301,2010,55055.0,Guarabira,PB
2506400,1991,13135.0,Gurinhém,PB
2506400,2000,13177.0,Gurinhém,PB
2506400,2010,13842.0,Gurinhém,PB
2506509,1991,6071.0,Gurjão,PB
2506509,2000,2789.0,Gurjão,PB
2506509,2010,3159.0,Gurjão,PB
2506608,1991,6583.0,Ibiara,PB
2506608,2000,6377.0,Ibiara,PB
2506608,2010,6031.0,Ibiara,PB
2506707,1991,10223.0,Imaculada,PB
2506707,2000,11577.0,Imaculada,PB
2506707,2010,11352.0,Imaculada,PB
2506806,1991,21721.0,Ingá,PB
2506806,2000,17473.0,Ingá,PB
2506806,2010,18160.0,Ingá,PB
2506905,1991,26439.0,Itabaiana,PB
2506905,2000,25199.0,Itabaiana,PB
2506905,2010,24470.0,Itabaiana,PB
2507002,1991,19780.0,Itaporanga,PB
2507002,2000,21095.0,Itaporanga,PB
2507002,2010,23160.0,Itaporanga,PB
2507101,1991,13435.0,Itapororoca,PB
2507101,2000,14632.0,Itapororoca,PB
2507101,2010,16994.0,Itapororoca,PB
2507200,1991,9141.0,Itatuba,PB
2507200,2000,9374.0,Itatuba,PB
2507200,2010,10196.0,Itatuba,PB
2507309,1991,18339.0,Jacaraú,PB
2507309,2000,14106.0,Jacaraú,PB
2507309,2010,13920.0,Jacaraú,PB
2507408,1991,9451.0,Jericó,PB
2507408,2000,7416.0,Jericó,PB
2507408,2010,7538.0,Jericó,PB
2507507,1991,495088.0,João Pessoa,PB
2507507,2000,595272.0,João Pessoa,PB
2507507,2010,719737.0,João Pessoa,PB
2507606,1991,7217.0,Juarez Távora,PB
2507606,2000,7081.0,Juarez Távora,PB
2507606,2010,7459.0,Juarez Távora,PB
2507705,1991,17338.0,Juazeirinho,PB
2507705,2000,14873.0,Juazeirinho,PB
2507705,2010,16758.0,Juazeirinho,PB
2507804,1991,5768.0,Junco do Seridó,PB
2507804,2000,5968.0,Junco do Seridó,PB
2507804,2010,6643.0,Junco do Seridó,PB
2507903,1991,9405.0,Juripiranga,PB
2507903,2000,9647.0,Juripiranga,PB
2507903,2010,10237.0,Juripiranga,PB
2508000,1991,10513.0,Juru,PB
2508000,2000,10039.0,Juru,PB
2508000,2010,9826.0,Juru,PB
2508109,1991,5756.0,Lagoa,PB
2508109,2000,4844.0,Lagoa,PB
2508109,2010,4681.0,Lagoa,PB
2508208,1991,7322.0,Lagoa de Dentro,PB
2508208,2000,7086.0,Lagoa de Dentro,PB
2508208,2010,7370.0,Lagoa de Dentro,PB
2508307,1991,21600.0,Lagoa Seca,PB
2508307,2000,24122.0,Lagoa Seca,PB
2508307,2010,25858.0,Lagoa Seca,PB
2508406,1991,3278.0,Lastro,PB
2508406,2000,3118.0,Lastro,PB
2508406,2010,2841.0,Lastro,PB
